timeseries_id,sensor_id,aggregate,reading_type,kind,preferred,valid_from,valid_to,database_id,path,external_id,device_id,sources,aggregation
B631.VP1_VMM62:d.raw,B631.VP1_VMM62.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B631.VP1_VMM62,,,
B631.VP1_VMM62:d.A,B631.VP1_VMM62.energy,daily,counter,derived,False,,2025-01-08,,,,,B631.VP1_VMM62:d.raw,slice
B631.VP1_VMM62:d.B,B631.VP1_VMM62.energy,daily,counter,derived,False,2025-01-08,,,,,,B631.VP1_VMM62:d.raw,slice
B631.VP1_VMM62:d,B631.VP1_VMM62.energy,daily,counter,derived,True,,,,,,,B631.VP1_VMM62:d.A|B631.VP1_VMM62:d.B,rolling_sum
B631.VP1_VMM63:d,B631.VP1_VMM63.energy,daily,counter,raw,True,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B631.VP1_VMM63,,,
B634.VP1_VMM61:d.raw,B634.VP1_VMM61.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B634.VP1_VMM61_E,,,
B634.VP1_VMM61:d.A,B634.VP1_VMM61.energy,daily,counter,derived,False,,2025-01-08,,,,,B634.VP1_VMM61:d.raw,slice
B634.VP1_VMM61:d.B,B634.VP1_VMM61.energy,daily,counter,derived,False,2025-01-08,,,,,,B634.VP1_VMM61:d.raw,slice
B634.VP1_VMM61:d,B634.VP1_VMM61.energy,daily,counter,derived,True,,,,,,,B634.VP1_VMM61:d.A|B634.VP1_VMM61:d.B,rolling_sum
B634.VÅ9_VMM41:d.raw,B634.VÅ9_VMM41.energy,daily,counter,raw,False,,,ion_sweden_bms,OPS_WRK.ION_SWEDEN.DATALOG2,B634.VÅ9_VMM41_E,,,
