ID,Name,Base,Unit,Phase,Type,Direction,Misc,Description
527,Current Total Harmonic Distortion Phase A,,,,,,,
528,Current Total Harmonic Distortion Phase B,,,,,,,
529,Current Total Harmonic Distortion Phase C,,,,,,,
530,Voltage Total Harmonic Distortion on Input V1,,,,,,,
531,Voltage Total Harmonic Distortion on Input V2,,,,,,,
532,Voltage Total Harmonic Distortion on Input V3,,,,,,,
533,Reactive Energy in Quadrant I,,,,,,,
534,Voltage Phases AB,,,,,,,
535,Voltage Phases BC,,,,,,,
536,Voltage Phases CA,,,,,,,
537,Average Voltage Line-to-Line,,,,,,,
538,Current Phase Average Sliding Window Demand Delivered-Received,,,,,,,
539,Current Phase Average Sliding Window Demand Delivered-Received Maximum,,,,,,,
540,Frequency,,,,,,,
541,Power Factor Signed Phase A,,,,,,,
542,Power Factor Signed Phase B,,,,,,,
543,Power Factor Signed Phase C,,,,,,,
544,Apparent Power,,,,,,,
545,Active Power Sliding Window Demand Delivered-Received Maximum,,,,,,,
546,Reactive Power Sliding Window Demand Delivered - Received Maximum,,,,,,,
547,Apparent Power Sliding Window Demand Delivered+Received Maximum,,,,,,,
548,Current Phase A Sliding Window Demand Delivered-Received,,,,,,,
549,Current Phase B Sliding Window Demand Delivered-Received,,,,,,,
550,Current Phase C Sliding Window Demand Delivered-Received,,,,,,,
551,Current Phase A Sliding Window Demand Delivered-Received Maximum,,,,,,,
552,Current Phase B Sliding Window Demand Delivered-Received Maximum,,,,,,,
553,Current Phase C Sliding Window Demand Delivered-Received Maximum,,,,,,,
554,Active Energy Delivered Phase A,,,,,,,
555,Active Energy Delivered Phase B,,,,,,,
556,Active Energy Delivered Phase C,,,,,,,
557,Active Energy Received Phase A,,,,,,,
558,Active Energy Received Phase B,,,,,,,
559,Active Energy Received Phase C,,,,,,,
560,Auxiliary Input Voltage,,,,,,,
564,Voltage Unbalance,,,,,,,
565,Current Unbalance,,,,,,,
566,Current Total Odd Harmonic Distortion Phase C,,,,,,,
567,Current Harmonic Phase B based on Fundamental,,,,,,,
568,Current Harmonic Phase A based on Fundamental,,,,,,,
569,Current Harmonic on Input I4 based on Fundamental,,,,,,,
570,Auxiliary Input Voltage Total Even Harmonic Distortion,,,,,,,
571,Current Phase Average Sliding Window Demand Delivered Maximum,,,,,,,
572,Active Power Sliding Window Demand Delivered Maximum,,,,,,,
573,Apparent Power Sliding Window Demand Delivered,,,,,,,
574,Reactive Power Sliding Window Demand Delivered Maximum,,,,,,,
575,Apparent Power Sliding Window Demand Delivered Maximum,,,,,,,
576,Current Phase A Sliding Window Demand Delivered,,,,,,,
577,Current Phase B Sliding Window Demand Delivered,,,,,,,
578,Current Phase C Sliding Window Demand Delivered,,,,,,,
579,Current Phase A Sliding Window Demand Delivered Maximum,,,,,,,
580,Current Phase B Sliding Window Demand Delivered Maximum,,,,,,,
581,Current Phase C Sliding Window Demand Delivered Maximum,,,,,,,
582,Auxiliary Input Voltage Waveform,,,,,,,
583,Voltage Disturbance Detection Nominal Voltage Setup Register,,,,,,,
584,Average Voltage Line-to-Neutral Minimum,,,,,,,
585,Average Voltage Line-to-Neutral Maximum,,,,,,,
586,Voltage Line-to-Neutral Phase A Minimum,,,,,,,
587,Voltage Line-to-Neutral Phase A Maximum,,,,,,,
588,Voltage Line-to-Neutral Phase B Minimum,,,,,,,
589,Voltage Line-to-Neutral Phase B Maximum,,,,,,,
590,Voltage Line-to-Neutral Phase C Minimum,,,,,,,
591,Voltage Line-to-Neutral Phase C Maximum,,,,,,,
592,Average Voltage Line-to-Line Minimum,,,,,,,
593,Average Voltage Line-to-Line Maximum,,,,,,,
594,Apparent Energy Delivered + Received Interval,,,,,,,
595,Active Energy Delivered Rate B Interval,,,,,,,
596,Active Energy Delivered Rate C Interval,,,,,,,
597,Active Energy Received Rate B Interval,,,,,,,
599,Reactive Energy Received Rate A Interval,,,,,,,
600,Active Energy Delivered Rate A Interval,,,,,,,
601,Reactive Energy Delivered Rate B Interval,,,,,,,
602,Reactive Energy Received Rate C Interval,,,,,,,
603,Reactive Energy Delivered Rate D Interval,,,,,,,
608,Apparent Energy Delivered Rate B Interval,,,,,,,
610,Apparent Energy Delivered Rate C Interval,,,,,,,
611,Apparent Energy Delivered Rate A Interval,,,,,,,
613,Reactive Energy Received Rate D Interval,,,,,,,
614,Active Energy Delivered-Received Interval,,,,,,,
615,Apparent Energy Received Rate D Interval,,,,,,,
616,Apparent Energy Received Rate C Interval,,,,,,,
617,Active Energy Received Rate D Interval,,,,,,,
618,Active Energy Received Rate A Interval,,,,,,,
619,Apparent Energy Received Rate A Interval,,,,,,,
620,Apparent Energy Received Rate B Interval,,,,,,,
621,Active Energy Delivered Rate D Interval,,,,,,,
622,Apparent Energy Delivered Rate D Interval,,,,,,,
623,Reactive Energy Delivered Rate A Interval,,,,,,,
624,Reactive Energy Delivered-Received Interval,,,,,,,
625,Active Energy Received Rate C Interval,,,,,,,
628,Reactive Energy Received Rate B Interval,,,,,,,
629,Reactive Energy Delivered Rate C Interval,,,,,,,
630,Domestic Water (US Gallons),,,,,,,
631,Domestic Water Interval (US Gallons),,,,,,,
632,Hot Water (Btu),,,,,,,
633,Hot Water Interval (Btu),,,,,,,
634,Chilled Water (ton hrs),,,,,,,
635,Chilled Water Interval (ton hrs),,,,,,,
636,Steam Mass (Mlb av),,,,,,,
637,Steam (mlbs),,,,,,,
638,Condensate Cumulative (mlbs),,,,,,,
639,Condensate (mlbs),,,,,,,
640,Condensate Cumulative (pulse),,,,,,,
641,Condensate (pulse),,,,,,,
642,Condensate Cumulative (gpms),,,,,,,
643,Condensate (gpms),,,,,,,
644,Chilled Water (ton-hrs/pulse),,,,,,,
645,Chilled Water Cumulative (kWh),,,,,,,
646,Chilled Water (kWh),,,,,,,
648,Chilled Water (kW/ton),,,,,,,
649,Chilled Water Cumulative (US Gallons),,,,,,,
650,Chilled Water (US Gallons),,,,,,,
651,I5 Waveform,,,,,,,
653,Reactive Energy in Quadrant II,,,,,,,
654,Reactive Energy in Quadrant III,,,,,,,
655,Reactive Energy in Quadrant IV,,,,,,,
656,Active Energy in Quadrant I,,,,,,,
657,Active Energy in Quadrant II,,,,,,,
658,Active Energy in Quadrant III,,,,,,,
659,Active Energy in Quadrant IV,,,,,,,
660,Apparent Energy in Quadrant I,,,,,,,
661,Apparent Energy in Quadrant II,,,,,,,
662,Apparent Energy in Quadrant III,,,,,,,
663,Apparent Energy in Quadrant IV,,,,,,,
664,Power Factor Lagging Phase A,,,,,,,
665,Power Factor Lagging Phase B,,,,,,,
666,Power Factor Lagging Phase C,,,,,,,
667,Power Factor Lagging Total,,,,,,,
668,Power Factor Leading Phase A,,,,,,,
669,Power Factor Leading Phase B,,,,,,,
670,Power Factor Leading Phase C,,,,,,,
671,Power Factor Leading Total,,,,,,,
672,Neutral Current,,,,,,,
673,Active Power Maximum,,,,,,,
674,Reactive Power Maximum,,,,,,,
675,Apparent Power Maximum,,,,,,,
676,Current Phase Average Maximum,,,,,,,
677,Frequency Maximum,,,,,,,
678,Active Power Sliding Window Demand Received Maximum,,,,,,,
679,Reactive Power Sliding Window Demand Received Maximum,,,,,,,
680,Active Power Sliding Window Demand Quadrant I Maximum,,,,,,,
681,Active Power Sliding Window Demand Quadrant II Maximum,,,,,,,
682,Active Power Sliding Window Demand Quadrant III Maximum,,,,,,,
683,Active Power Sliding Window Demand Quadrant IV Maximum,,,,,,,
684,Reactive Power Sliding Window Demand Quadrant I Maximum,,,,,,,
685,Reactive Power Sliding Window Demand Quadrant II Maximum,,,,,,,
686,Reactive Power Sliding Window Demand Quadrant III Maximum,,,,,,,
687,Reactive Power Sliding Window Demand Quadrant IV Maximum,,,,,,,
688,Apparent Power Sliding Window Demand Quadrant I Maximum,,,,,,,
689,Apparent Power Sliding Window Demand Quadrant II Maximum,,,,,,,
690,Apparent Power Sliding Window Demand Quadrant III Maximum,,,,,,,
691,Apparent Power Sliding Window Demand Quadrant IV Maximum,,,,,,,
693,Voltage Phases AB Maximum,,,,,,,
694,Voltage Phases BC Maximum,,,,,,,
695,Voltage Phases CA Maximum,,,,,,,
696,Current Phase A Maximum,,,,,,,
697,Current Phase B Maximum,,,,,,,
698,Current Phase C Maximum,,,,,,,
699,Power Factor Leading Maximum,,,,,,,
700,Power Factor Lagging Maximum,,,,,,,
701,Neutral Current Maximum,,,,,,,
702,Current Total Harmonic Distortion Phase A Maximum,,,,,,,
703,Current Total Harmonic Distortion Phase B Maximum,,,,,,,
704,Current Total Harmonic Distortion Phase C Maximum,,,,,,,
705,Voltage on Input V1 Total Harmonic Distortion Maximum,,,,,,,
706,Voltage on Input V2 Total Harmonic Distortion Maximum,,,,,,,
707,Voltage on Input V3 Total Harmonic Distortion Maximum,,,,,,,
708,Active Power Sliding Window Demand Delivered+Received Maximum,,,,,,,
709,Reactive Power Sliding Window Demand Delivered+Received Maximum,,,,,,,
710,Apparent Power Sliding Window Demand Delivered-Received Maximum,,,,,,,
711,Apparent Power Sliding Window Demand Received Maximum,,,,,,,
712,Active Power Sliding Window Demand Delivered Predicted,,,,,,,
713,Active Power Sliding Window Demand Received Predicted,,,,,,,
714,Active Power Sliding Window Demand Delivered-Received Predicted,,,,,,,
715,Over Block Demand Active Power Alarm,,,,,,,
716,Over Current A Alarm,,,,,,,
717,Over Current B Alarm,,,,,,,
718,Over Current C Alarm,,,,,,,
719,Over Current Alarm,,,,,,,
720,Device Type,,,,,,,
721,Configurable String Register 1,,,,,,,
722,Configurable String Register 2,,,,,,,
723,Active Power Sliding Window Demand Quadrant I,,,,,,,
724,Active Power Sliding Window Demand Quadrant II,,,,,,,
725,Active Power Sliding Window Demand Quadrant III,,,,,,,
726,Active Power Sliding Window Demand Quadrant IV,,,,,,,
727,Reactive Power Sliding Window Demand Quadrant I,,,,,,,
728,Reactive Power Sliding Window Demand Quadrant II,,,,,,,
729,Reactive Power Sliding Window Demand Quadrant III,,,,,,,
730,Reactive Power Sliding Window Demand Quadrant IV,,,,,,,
731,Apparent Power Sliding Window Demand Quadrant I,,,,,,,
732,Apparent Power Sliding Window Demand Quadrant II,,,,,,,
733,Apparent Power Sliding Window Demand Quadrant III,,,,,,,
734,Apparent Power Sliding Window Demand Quadrant IV,,,,,,,
735,Reactive Power Sliding Window Demand Delivered+Received,,,,,,,
736,Apparent Power Sliding Window Demand Delivered-Received,,,,,,,
737,Reactive Power Sliding Window Demand Received,,,,,,,
738,Active Power Sliding Window Demand Delivered+Received,,,,,,,
739,Active Power Sliding Window Demand Received,,,,,,,
740,Apparent Energy Delivered-Received,,,,,,,
741,Apparent Energy Delivered Interval,,,,,,,
742,Apparent Energy Received Interval,,,,,,,
743,Apparent Power Sliding Window Demand Received,,,,,,,
744,Active Energy Delivered(Mega),,,,,,,
745,Active Energy Received(Mega),,,,,,,
746,Active Power Minimum,,,,,,,
747,Apparent Power Minimum,,,,,,,
748,Active Power Phase B Maximum,,,,,,,
749,Active Power Phase B Minimum,,,,,,,
750,Active Power Phase A Maximum,,,,,,,
751,Active Power Phase A Minimum,,,,,,,
752,Active Power Phase C Maximum,,,,,,,
753,Active Power Phase C Minimum,,,,,,,
754,Active Power Sliding Window Demand Delivered(Mega),,,,,,,
755,Active Power Sliding Window Demand Delivered Minimum,,,,,,,
756,Ambient Temperature Fahrenheit,,,,,,,
757,Analog Input 1,,,,,,,
758,Analog Input 2,,,,,,,
759,Analog Input 3,,,,,,,
760,Analog Input 4,,,,,,,
761,Analog Input 5,,,,,,,
762,Analog Input 6,,,,,,,
763,Analog Input 7,,,,,,,
764,Analog Input 8,,,,,,,
765,Analog Input 9,,,,,,,
766,Analog Input 10,,,,,,,
767,Analog Input 11,,,,,,,
768,Analog Input 12,,,,,,,
769,Analog Input 13,,,,,,,
770,Analog Input 14,,,,,,,
771,Analog Input 15,,,,,,,
772,Analog Input 16,,,,,,,
773,Apparent Power(Mega),,,,,,,
774,Apparent Power Phase A Maximum,,,,,,,
775,Apparent Power Phase A Minimum,,,,,,,
776,Apparent Power Phase B Maximum,,,,,,,
777,Apparent Power Phase B Minimum,,,,,,,
778,Apparent Power Phase C Maximum,,,,,,,
779,Apparent Power Phase C Minimum,,,,,,,
780,Apparent Power Phase A Sliding Window Demand Delivered,,,,,,,
781,Apparent Power Phase B Sliding Window Demand Delivered,,,,,,,
782,Apparent Power Phase C Sliding Window Demand Delivered,,,,,,,
783,Apparent Power Sliding Window Demand Delivered Minimum,,,,,,,
784,Breaker Operations Ground Fault Trip,,,,,,,
785,Breaker Operations Instantaneous Trip,,,,,,,
786,Breaker Operations Overload Trip,,,,,,,
787,Breaker Operations Short Circuit Trip,,,,,,,
788,Breaker Operations Trip,,,,,,,
789,Breaker Operations Total,,,,,,,
790,Breaker Operations Under Load,,,,,,,
791,Breaker Position,,,,,,,
792,Breaker Position In Frame,,,,,,,
793,Breaker Status,,,,,,,
794,Breaker Temperature Fahrenheit Maximum,,,,,,,
795,Breaker Temperature Fahrenheit Minimum,,,,,,,
796,Crest Factor Ground,,,,,,,
797,Crest Factor Neutral,,,,,,,
798,Crest Factor Phase A,,,,,,,
799,Crest Factor Phase A Maximum,,,,,,,
800,Crest Factor Phase A Minimum,,,,,,,
801,Crest Factor Phase B,,,,,,,
802,Crest Factor Phase B Maximum,,,,,,,
803,Crest Factor Phase B Minimum,,,,,,,
804,Crest Factor Phase C,,,,,,,
805,Crest Factor Phase C Maximum,,,,,,,
806,Crest Factor Phase C Minimum,,,,,,,
807,Current Phase A Thermal Demand Delivered,,,,,,,
808,Current Phase A Thermal Demand Delivered Maximum,,,,,,,
809,Current Phase A Thermal Demand Delivered Minimum,,,,,,,
810,Current Phase Average Minimum,,,,,,,
811,Current Phase Average Sliding Window Demand Delivered Minimum,,,,,,,
812,Current Phase Average Thermal Demand Delivered,,,,,,,
813,Current Phase Average Thermal Demand Delivered Maximum,,,,,,,
814,Current Phase Average Thermal Demand Delivered Minimum,,,,,,,
815,Current Phase B Thermal Demand Delivered,,,,,,,
816,Current Phase B Thermal Demand Delivered Maximum,,,,,,,
817,Current Phase B Thermal Demand Delivered Minimum,,,,,,,
818,Current Phase C Thermal Demand Delivered,,,,,,,
819,Current Phase C Thermal Demand Delivered Maximum,,,,,,,
820,Current Phase C Thermal Demand Delivered Minimum,,,,,,,
821,Ground Current,,,,,,,
822,Ground Current Maximum,,,,,,,
823,Ground Current Minimum,,,,,,,
824,Current Total Harmonic Distortion Ground,,,,,,,
825,Current Total Harmonic Distortion Neutral,,,,,,,
826,Digital Input 1,,,,,,,
827,Digital Input 2,,,,,,,
828,Digital Input 3,,,,,,,
829,Digital Input 4,,,,,,,
830,Digital Input 5,,,,,,,
831,Digital Input 6,,,,,,,
832,Digital Input 7,,,,,,,
833,Digital Input 8,,,,,,,
834,Digital Input 1 Counter,,,,,,,
835,Digital Input 2 Counter,,,,,,,
836,Digital Input 3 Counter,,,,,,,
837,Digital Input 4 Counter,,,,,,,
838,Digital Input 5 Counter,,,,,,,
839,Digital Input 6 Counter,,,,,,,
840,Digital Input 7 Counter,,,,,,,
841,Digital Input 8 Counter,,,,,,,
842,Digital Output 1,,,,,,,
843,Digital Output 2,,,,,,,
844,Digital Output 3,,,,,,,
845,Digital Output 4,,,,,,,
846,Digital Output 5,,,,,,,
847,Digital Output 6,,,,,,,
848,Digital Output 7,,,,,,,
849,Digital Output 8,,,,,,,
850,Digital Output 9,,,,,,,
851,Digital Output 10,,,,,,,
852,Digital Output 11,,,,,,,
853,Digital Output 12,,,,,,,
854,Digital Output 13,,,,,,,
855,Digital Output 14,,,,,,,
856,Digital Output 15,,,,,,,
857,Digital Output 16,,,,,,,
858,Digital Output 17,,,,,,,
859,Digital Output 18,,,,,,,
860,Digital Output 19,,,,,,,
861,Digital Output 20,,,,,,,
862,Digital Output 21,,,,,,,
863,Digital Output 22,,,,,,,
864,Digital Output 23,,,,,,,
865,Digital Output 24,,,,,,,
866,Digital Output 25,,,,,,,
867,Digital Output 26,,,,,,,
868,Frequency Minimum,,,,,,,
869,Motor Current Last Trip,,,,,,,
870,Motor Control Status - Auto,,,,,,,
871,Motor Control Status - Forward,,,,,,,
872,Motor Control Status - Hand,,,,,,,
873,Motor Control Status - Reverse,,,,,,,
874,Motor Control Status - Off,,,,,,,
875,Motor Control Status - Stop,,,,,,,
876,Motor Run Time,,,,,,,
877,Motor Starts,,,,,,,
878,Motor Trips,,,,,,,
879,Reactive Energy Delivered(Mega),,,,,,,
880,Reactive Energy Received(Mega),,,,,,,
881,Reactive Power(Mega),,,,,,,
882,Reactive Power Phase A Maximum,,,,,,,
883,Reactive Power Phase A Minimum,,,,,,,
884,Reactive Power Phase B Maximum,,,,,,,
885,Reactive Power Phase B Minimum,,,,,,,
886,Reactive Power Phase C Maximum,,,,,,,
887,Reactive Power Phase C Minimum,,,,,,,
888,Reactive Power Sliding Window Demand Delivered(Mega),,,,,,,
889,Reactive Power Sliding Window Demand Delivered Minimum,,,,,,,
890,Voltage Total Harmonic Distortion Minimum on Input V1,,,,,,,
891,Voltage Total Harmonic Distortion Minimum on Input V2,,,,,,,
892,Voltage Total Harmonic Distortion Minimum on Input V3,,,,,,,
893,Voltage Phases AB Minimum,,,,,,,
894,Voltage Phases BC Minimum,,,,,,,
895,Voltage Phases CA Minimum,,,,,,,
896,Current Phase A Minimum,,,,,,,
897,Current Phase B Minimum,,,,,,,
898,Current Phase C Minimum,,,,,,,
899,Neutral Current Minimum,,,,,,,
900,Current Total Harmonic Distortion Phase A Minimum,,,,,,,
901,Current Total Harmonic Distortion Phase B Minimum,,,,,,,
902,Current Total Harmonic Distortion Phase C Minimum,,,,,,,
903,Reactive Power Sliding Window Demand Delivered+Received Minimum,,,,,,,
907,Active Power Delivered Maximum(Watts),,,,,,,
908,Active Power Received Maximum(Watts),,,,,,,
909,Active Power Sliding Window Demand Delivered Maximum(Watts),,,,,,,
910,Active Power Sliding Window Demand Received Maximum(Watts),,,,,,,
911,Winding Temperature Fahrenheit,,,,,,,
912,Breaker Status - Ready to Close,,,,,,,
913,Active Power(Mega),,,,,,,
914,Apparent Power Sliding Window Demand Delivered(Mega),,,,,,,
915,Current Phase A Side 1,,,,,,,
916,Current Phase B Side 1,,,,,,,
917,Current Phase C Side 1,,,,,,,
918,Current Phase A Side 2,,,,,,,
919,Current Phase B Side 2,,,,,,,
920,Current Phase C Side 2,,,,,,,
921,Power Factor Signed Minimum,,,,,,,
922,Power Factor Signed Maximum,,,,,,,
923,Reactive Power Minimum,,,,,,,
924,Normal Source Voltage Phases AB,,,,,,,
925,Normal Source Voltage Phases BC,,,,,,,
926,Normal Source Voltage Phases CA,,,,,,,
927,Normal Source Voltage Unbalance,,,,,,,
928,Normal Source Frequency,,,,,,,
929,Normal Source Voltage Dropout,,,,,,,
930,Normal Source Voltage Pickup,,,,,,,
931,Normal Source Over Voltage Trip,,,,,,,
932,Normal Source Over Voltage Dropout,,,,,,,
933,Normal Source Over Voltage Pickup,,,,,,,
934,Normal Source Voltage Unbalance Dropout,,,,,,,
935,Normal Source Voltage Unbalance Pickup,,,,,,,
936,Normal Source Voltage Unbalance Enabled,,,,,,,
937,Emergency Source Voltage Phases AB,,,,,,,
938,Emergency Source Voltage Phases BC,,,,,,,
939,Emergency Source Voltage Phases CA,,,,,,,
940,Emergency Source Voltage Unbalance,,,,,,,
941,Emergency Source Frequency,,,,,,,
942,Emergency Source Voltage Dropout,,,,,,,
943,Emergency Source Voltage Pickup,,,,,,,
944,Emergency Source Over Voltage Trip,,,,,,,
945,Emergency Source Over Voltage Dropout,,,,,,,
946,Emergency Source Over Voltage Pickup,,,,,,,
947,Emergency Source Voltage Unbalance Dropout,,,,,,,
948,Emergency Source Voltage Unbalance Pickup,,,,,,,
949,Emergency Source Voltage Unbalance Enabled,,,,,,,
950,Normal Source Frequency Dropout,,,,,,,
951,Normal Source Frequency Pickup,,,,,,,
952,Normal Source Over Frequency Trip,,,,,,,
953,Emergency Source Frequency Dropout,,,,,,,
954,Emergency Source Frequency Pickup,,,,,,,
955,Emergency Source Over Frequency Trip,,,,,,,
